flow_key,name,categories,unit,cleaned_name,molecular_formula,molecular_weight,CF1,composition,grade_fraction,grade_source
"('ecoinvent-3.12-biosphere', 'ccf6760d-13b6-50c8-aeda-dbe7b9b8d328')",Fosetyl,"('water', 'surface water')",kilogram,Fosetyl,C2H6O3P+,109.04,4.821469610675117e-15,"{'C': 0.22030447542186352, 'H': 0.05546588407923697, 'O': 0.4401779163609684, 'P': 0.2840608950843727}",1.0,dissipation
"('ecoinvent-3.12-biosphere', 'ca5b2cf5-e8f8-51e4-a34a-739359213fcd')",Copper sulfate,"('air', 'non-urban air or from high stacks')",kilogram,Copper sulfate,CuO4S,159.61,4.901985393152463e-15,"{'Cu': 0.39813294906334185, 'O': 0.4009523212831276, 'S': 0.2008959338387319}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '033575c9-5582-5a26-9d99-d02e101dd2a6')",Formothion,"('air',)",kilogram,Formothion,C6H12NO4PS2,257.3,2.04326873823558e-15,"{'C': 0.2800855033035367, 'H': 0.047011270890011655, 'N': 0.05443839875631558, 'O': 0.24872133696074622, 'P': 0.12038087835211815, 'S': 0.2492421298095608}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '90641dcd-8c22-5d53-8684-9f97a2c6cb87')",Magnesium phosphide,"('water', 'surface water')",kilogram,Magnesium phosphide,Mg3P2,134.86,7.796723214415167e-15,"{'Mg': 0.540671807800682, 'P': 0.45935043749073107}",1.0,dissipation
"('ecoinvent-3.12-biosphere', 'ac8172c8-7063-59fc-828b-6b8c324d333c')",Fenamiphos,"('air', 'non-urban air or from high stacks')",kilogram,Fenamiphos,C13H22NO3PS,303.36,1.733033512486863e-15,"{'C': 0.5147118934599156, 'H': 0.07310126582278481, 'N': 0.04617286392405063, 'O': 0.15821795886075948, 'P': 0.10210311181434599, 'S': 0.10569949894514767}",1.0,dissipation
"('ecoinvent-3.12-biosphere', 'de2dfe3a-247f-5929-bd91-9644a834c074')",Methamidophos,"('soil', 'forestry')",kilogram,Methamidophos,C2H8NO2PS,141.13,3.725168612966873e-15,"{'C': 0.17021186140437894, 'H': 0.05713880819102955, 'N': 0.099248919435981, 'O': 0.22672713101395878, 'P': 0.2194714093389074, 'S': 0.22720187061574434}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '0513806a-cbb2-5587-aaab-07de5e908e1b')",Fenthion,"('water', 'surface water')",kilogram,Fenthion,C10H15O3PS2,278.3,1.8890874823859675e-15,"{'C': 0.43158462091268407, 'H': 0.0543298598634567, 'O': 0.17246496586417534, 'P': 0.11129716133668703, 'S': 0.23043478260869563}",1.0,dissipation
"('ecoinvent-3.12-biosphere', 'c8c5ec94-8aa9-587c-8fe4-ca9628191156')",Phosfolan,"('water',)",kilogram,Phosfolan,C7H14NO3PS2,255.3,2.0592755438621808e-15,"{'C': 0.3293262828045437, 'H': 0.055276145710928315, 'N': 0.05486486486486486, 'O': 0.1880023501762632, 'P': 0.12132393262828045, 'S': 0.2511946729338033}",1.0,dissipation
"('ecoinvent-3.12-biosphere', 'b31bda01-8038-51fa-b27e-a18978df7627')",Fenthion,"('air',)",kilogram,Fenthion,C10H15O3PS2,278.3,1.8890874823859675e-15,"{'C': 0.43158462091268407, 'H': 0.0543298598634567, 'O': 0.17246496586417534, 'P': 0.11129716133668703, 'S': 0.23043478260869563}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '16addd86-288b-419a-8217-75e4197c5f9d')",Phosphorus trichloride,"('air', 'urban air close to ground')",kilogram,Phosphorus trichloride,Cl3P,137.33,3.828246168703231e-15,"{'Cl': 0.7744775358625209, 'P': 0.2255443093278963}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '24eee9f0-73da-5a08-b2a0-01be6693794f')",Sulfosate,"('soil',)",kilogram,Sulfosate,C6H16NO5PS,245.24,2.143749169580879e-15,"{'C': 0.2938590768227043, 'H': 0.06576414940466481, 'N': 0.057115478714728427, 'O': 0.32619067036372534, 'P': 0.1263007665959876, 'S': 0.13074946990702985}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '219270d9-eb25-5759-ac40-a33287e46261')",Rabon,"('air',)",kilogram,Rabon,C10H9Cl4O4P,366.0,1.436429088382554e-15,"{'C': 0.3281693989071038, 'H': 0.024786885245901637, 'Cl': 0.38746448087431695, 'O': 0.17485245901639346, 'P': 0.08462841530054645}",1.0,dissipation
"('ecoinvent-3.12-biosphere', 'd761f94e-517d-41cf-89fa-17dc72f7a69b')",Phosphorus,"('air',)",kilogram,Phosphorus,P,30.973762,1.6973366253890836e-14,{'P': 1.0},1.0,dissipation
"('ecoinvent-3.12-biosphere', 'c8575735-dd94-5b2e-a364-083da469ee0f')",Ethion,"('soil',)",kilogram,Ethion,C9H22O4P2S4,384.5,2.7346322306788807e-15,"{'C': 0.2811417425227568, 'H': 0.05767490247074123, 'O': 0.16643953185955787, 'P': 0.16111313394018206, 'S': 0.33357607282184654}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '8882a0df-06cf-5fc2-882c-f575be4f0c26')",Piperophos,"('soil', 'forestry')",kilogram,Piperophos,C14H28NO3PS2,353.5,1.4872221961754309e-15,"{'C': 0.47568316831683166, 'H': 0.07984158415841584, 'N': 0.039623762376237624, 'O': 0.13577652050919378, 'P': 0.08762093352192363, 'S': 0.1814144271570014}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '5bffa39e-a6d8-5458-a5c2-420ef9cfe93c')",Chlorethoxyfos,"('water',)",kilogram,Chlorethoxyfos,C6H11Cl4O3PS,336.0,1.5646816855595677e-15,"{'C': 0.21448214285714287, 'H': 0.033, 'Cl': 0.42205952380952383, 'O': 0.1428482142857143, 'P': 0.09218452380952381, 'S': 0.09543154761904761}",1.0,dissipation
"('ecoinvent-3.12-biosphere', 'ff5b7e31-3118-40f5-9b82-f65018442d77')",Dichromate,"('water', 'ground-')",kilogram,Dichromate,Cr2O7-2,215.99,1.5059611681739826e-13,"{'Cr': 0.48146673457104494, 'O': 0.5185101162090838}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '168c970b-91c9-4427-a3a0-6686ad6cc2c4')",Tin ion,"('soil', 'agricultural')",kilogram,Tin,Sn,118.71,1.3268575464212294e-13,{'Sn': 1.0},1.0,dissipation
"('ecoinvent-3.12-biosphere', '2557fdc2-dbfb-53f6-bf30-5074917b089b')",Edifenphos,"('soil', 'forestry')",kilogram,Edifenphos,C14H15O2PS2,310.4,1.6937275977706663e-15,"{'C': 0.5417332474226805, 'H': 0.048711340206185574, 'O': 0.10308634020618558, 'P': 0.09978737113402063, 'S': 0.20660438144329896}",1.0,dissipation
"('ecoinvent-3.12-biosphere', 'bb2aab44-59a2-5679-bc5e-227f5f58c1f2')",Quinalphos,"('soil', 'agricultural')",kilogram,Quinalphos,C12H15N2O3PS,298.3,1.762430594529047e-15,"{'C': 0.48317800871605765, 'H': 0.050687227623198126, 'N': 0.09391216895742541, 'O': 0.1609017767348307, 'P': 0.10383506537043245, 'S': 0.10749245725779416}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '5a6b48f4-fd35-5da5-946a-42bf3ff92fb6')",Oxydisulfoton,"('soil', 'agricultural')",kilogram,Oxydisulfoton,C8H19O3PS3,290.4,1.810375503953219e-15,"{'C': 0.33088154269972453, 'H': 0.0659504132231405, 'O': 0.16527892561983473, 'P': 0.10665977961432507, 'S': 0.33125}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '2460f868-54a9-404c-bec8-c809a44ae72c')",Manganese II,"('air', 'non-urban air or from high stacks')",kilogram,Manganese,Mn,54.93804,6.485008032108113e-14,{'Mn': 1.0},1.0,dissipation
"('ecoinvent-3.12-biosphere', 'ad1f825b-2fa8-536b-ad31-3eb612875323')",Maneb,"('air', 'non-urban air or from high stacks')",kilogram,Maneb,C4H6MnN2S4,265.3,1.3429075434148342e-14,"{'C': 0.1810931021485111, 'H': 0.02279683377308707, 'Mn': 0.20707877874104788, 'N': 0.10559366754617414, 'S': 0.4834526950621937}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '2d56e75a-4241-5baa-afd8-de4a50664d0d')",Chlorphoxim,"('soil', 'forestry')",kilogram,Chlorphoxim,C12H14ClN2O3PS,332.74,1.5800115596201681e-15,"{'C': 0.4331670373264411, 'H': 0.0424114924565727, 'Cl': 0.1065486566087636, 'N': 0.08419186151349402, 'O': 0.14424776101460599, 'P': 0.09308769609905632, 'S': 0.09636653242772134}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '06d88459-5b00-576e-9c35-d0f24f5cc889')",Ethoprop,"('water', 'surface water')",kilogram,Ethoprop,C8H19O2PS2,242.3,2.1697608186050957e-15,"{'C': 0.3965662401981015, 'H': 0.07904250928600907, 'O': 0.13205943045810978, 'P': 0.1278332645480809, 'S': 0.2646718943458522}",1.0,dissipation
"('ecoinvent-3.12-biosphere', 'c6efdbd5-0926-53ed-aabc-a6bf6f571dc2')",Ethion,"('air',)",kilogram,Ethion,C9H22O4P2S4,384.5,2.7346322306788807e-15,"{'C': 0.2811417425227568, 'H': 0.05767490247074123, 'O': 0.16643953185955787, 'P': 0.16111313394018206, 'S': 0.33357607282184654}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '237ca6bc-2f0a-4416-a0e3-bd512f038f2e')",Copper ion,"('soil', 'forestry')",kilogram,Copper,Cu,63.55,1.231243333335009e-14,{'Cu': 1.0},1.0,dissipation
"('ecoinvent-3.12-biosphere', '7adc1e43-c045-54ce-bb50-e8686724b946')",Rabon,"('air', 'non-urban air or from high stacks')",kilogram,Rabon,C10H9Cl4O4P,366.0,1.436429088382554e-15,"{'C': 0.3281693989071038, 'H': 0.024786885245901637, 'Cl': 0.38746448087431695, 'O': 0.17485245901639346, 'P': 0.08462841530054645}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '0545c382-2312-43b6-9ec3-63dbb1438565')",Nickel II,"('air', 'lower stratosphere + upper troposphere')",kilogram,Nickel,Ni,58.693,9.066741688482605e-14,{'Ni': 1.0},1.0,dissipation
"('ecoinvent-3.12-biosphere', '94426df9-63b1-4dc6-ad1b-3509e22f1154')",Silver I,"('water', 'ground-, long-term')",kilogram,Silver,Ag,107.868,1.5701960660375504e-13,{'Ag': 1.0},1.0,dissipation
"('ecoinvent-3.12-biosphere', '165b1c6b-874a-5489-81d9-7cf884ced55c')",Phosmet,"('air', 'non-urban air or from high stacks')",kilogram,Phosmet,C11H12NO4PS2,317.3,1.656895828389583e-15,"{'C': 0.41639142767097376, 'H': 0.038121651433974155, 'N': 0.04414434289316104, 'O': 0.20168925307280178, 'P': 0.0976173967853766, 'S': 0.2021115663410022}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '03fbb58e-e202-5fc7-bc6b-873cd3feea46')",Fentin acetate,"('water', 'surface water')",kilogram,Fentin acetate,C20H18O2Sn,409.1,3.8501896684347134e-14,"{'C': 0.587191395746761, 'H': 0.04435101442190173, 'O': 0.07821559520899535, 'Sn': 0.2901735516988511}",1.0,dissipation
"('ecoinvent-3.12-biosphere', 'a7c3bc30-2cb5-5bae-9c18-a1898cad8397')",Copper(II) chloride,"('air',)",kilogram,Copper(II) chloride,Cl2Cu,134.45,5.819307464492859e-15,"{'Cl': 0.5273782075120864, 'Cu': 0.4726366679062849}",1.0,dissipation
"('ecoinvent-3.12-biosphere', 'c0de029d-11bf-556a-adc3-d4ff39f73b49')",Monocrotophos,"('air',)",kilogram,Monocrotophos,C7H14NO5P,223.16,2.355856992059575e-15,"{'C': 0.37675658720200755, 'H': 0.06323713927227102, 'N': 0.06276662484316185, 'O': 0.35846477863416387, 'P': 0.13879727549740098}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '4cd91b0e-2131-571b-8a8a-3e3ce4d3101f')",Acephate,"('air',)",kilogram,Acephate,C4H10NO3PS,183.17,2.870191878298929e-15,"{'C': 0.2622918600207458, 'H': 0.05503084566249932, 'N': 0.07646994595184801, 'O': 0.2620352677840258, 'P': 0.1690997434077633, 'S': 0.17505595894524212}",1.0,dissipation
"('ecoinvent-3.12-biosphere', 'c5863594-32a4-5fc6-b96c-f4519f0d4342')",Ferrous sulfate,"('air',)",kilogram,Ferrous sulfate,FeO4S,151.91,3.5457681266718345e-15,"{'Fe': 0.3676189849252847, 'O': 0.4212757553814759, 'S': 0.2110789283128168}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '8aa28904-c1a5-5634-ac89-d9e6a6f06864')",Glufosinate ammonium,"('air', 'low population density, long-term')",kilogram,Glufosinate ammonium,C5H15N2O4P,198.16,2.6530735080138006e-15,"{'C': 0.30306318126766246, 'H': 0.07630197819943481, 'N': 0.14137060960839726, 'O': 0.32295115058538554, 'P': 0.1563080339119903}",1.0,dissipation
"('ecoinvent-3.12-biosphere', 'eb152483-3274-539a-8f5c-19549c673824')",Ethion,"('soil', 'agricultural')",kilogram,Ethion,C9H22O4P2S4,384.5,2.7346322306788807e-15,"{'C': 0.2811417425227568, 'H': 0.05767490247074123, 'O': 0.16643953185955787, 'P': 0.16111313394018206, 'S': 0.33357607282184654}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '0fe04bc3-350c-5755-8db2-919c16b85d6f')",Mevinfos,"('soil', 'agricultural')",kilogram,Mevinfos,C7H13O6P,224.15,2.3454519132188924e-15,"{'C': 0.3750925719384341, 'H': 0.05846085210796341, 'O': 0.4282578630381441, 'P': 0.13818425161722062}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '4be31b86-50f3-5bad-b5ee-1a3275914821')",Bensulide,"('water', 'surface water')",kilogram,Bensulide,C14H24NO4PS3,397.5,1.322598858737144e-15,"{'C': 0.42302893081761006, 'H': 0.060860377358490564, 'N': 0.0352377358490566, 'O': 0.16099622641509434, 'P': 0.07792201257861635, 'S': 0.242}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '8704d23b-dc6c-5fd8-94be-60e6fabb02f5')",Propineb,"('soil', 'agricultural')",kilogram,Propineb,C5H8N2S4Zn,289.8,2.4447735943223396e-14,"{'C': 0.20722912353347134, 'H': 0.027826086956521737, 'N': 0.09666666666666666, 'S': 0.4425810904071773, 'Zn': 0.2256038647342995}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '8e123669-94d3-41d8-9480-a79211fe7c43')",Lead II,"('air',)",kilogram,Lead,Pb,207.0,1.1855254708054448e-13,{'Pb': 1.0},1.0,dissipation
"('ecoinvent-3.12-biosphere', 'db3e970e-b8f7-5ea3-9472-54146dbd8bcf')",Fospirate,"('soil',)",kilogram,Fospirate,C7H7Cl3NO4P,306.5,1.7152791071713368e-15,"{'C': 0.2743132137030995, 'H': 0.02302120717781403, 'Cl': 0.3470114192495922, 'N': 0.04569983686786297, 'O': 0.20879608482871126, 'P': 0.10105709624796085}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '64bf211e-a9b5-551b-8290-aa4852af52f5')",Fosetyl-Al,"('air', 'non-urban air or from high stacks')",kilogram,Fosetyl-Al,C6H15AlO9P3+3,351.08,9.428415133402684e-15,"{'C': 0.20526945425544038, 'H': 0.04306710721203145, 'Al': 0.07685427822718469, 'O': 0.4101372906460067, 'P': 0.2646747180129885}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '2eeaa1cb-e7c8-5efa-9146-ad4ca33d337e')",Cadusafos,"('soil',)",kilogram,Cadusafos,C10H23O2PS2,270.4,1.9442790175592264e-15,"{'C': 0.4441937869822485, 'H': 0.08573964497041421, 'O': 0.11833579881656806, 'P': 0.11454881656804734, 'S': 0.23716715976331362}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '263164a4-0144-5e2f-8f93-4aaabcc048ad')",Sulprofos,"('water', 'surface water')",kilogram,Sulprofos,C12H19O2PS3,322.5,1.6301799886760147e-15,"{'C': 0.44692093023255813, 'H': 0.05938604651162791, 'O': 0.09921860465116279, 'P': 0.09604341085271317, 'S': 0.29827906976744184}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '7efcb399-536b-5476-976e-067dd652f3bc')",Ziram,"('soil',)",kilogram,Ziram,C6H12N2S4Zn,305.8,2.316858690760674e-14,"{'C': 0.2356638325703074, 'H': 0.03955526487900588, 'N': 0.09160889470241988, 'S': 0.41942446043165466, 'Zn': 0.21379986919555263}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '5097f2d3-63d6-5cc2-9a09-48a95f3657ab')",Oxine-copper,"('soil', 'agricultural')",kilogram,Oxine-copper,C18H12CuN2O2,351.8,2.2240076424134873e-15,"{'C': 0.6145480386583285, 'H': 0.03438317225696418, 'Cu': 0.1806310403638431, 'N': 0.0796304718590108, 'O': 0.09095508811824901}",1.0,dissipation
"('ecoinvent-3.12-biosphere', 'e3adb414-c35b-5395-ac8b-2a615b077ecc')",Azinphos-ethyl,"('soil',)",kilogram,Azinphos-ethyl,C12H16N3O3PS2,345.4,1.5220991498205408e-15,"{'C': 0.4172900984365953, 'H': 0.04669368847712797, 'N': 0.12165894614939202, 'O': 0.13896062536189926, 'P': 0.0896757382744644, 'S': 0.18566878980891718}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '7a59e8d5-cd11-4ee7-b1ca-30979d2b0b3a')",Chromium VI,"('air', 'urban air close to ground')",kilogram,Chromium,Cr,51.996,3.1278613038877847e-13,{'Cr': 1.0},1.0,dissipation
"('ecoinvent-3.12-biosphere', 'ffd4f15e-b80e-5a44-b5c9-d8cdbeffe3bf')",Phosphine,"('soil', 'agricultural')",kilogram,Phosphine,H3P,33.998,1.5463646283546527e-14,"{'H': 0.08894640861227132, 'P': 0.9110535913877288}",1.0,dissipation
"('ecoinvent-3.12-biosphere', 'b905c8b8-a681-4c0b-8f38-baa5999e2da6')",Lithium carbonate,"('air', 'non-urban air or from high stacks')",kilogram,Lithium carbonate,CLi2O3,73.9,2.852466321310869e-14,"{'C': 0.16253044654939106, 'Li': 0.1878484438430311, 'O': 0.6494857916102841}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '5f0d5598-a50a-58e3-b2cd-3a3d6b67d8d6')",Phenkapton,"('air', 'non-urban air or from high stacks')",kilogram,Phenkapton,C11H15Cl2O2PS3,377.3,1.393408551147667e-15,"{'C': 0.35017492711370257, 'H': 0.04007421150278293, 'Cl': 0.18793002915451895, 'O': 0.08480784521600848, 'P': 0.08209382454280413, 'S': 0.2549562682215743}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '77b3e594-47aa-5938-949d-38f34c686a7a')",Propetamphos,"('soil', 'forestry')",kilogram,Propetamphos,C10H20NO4PS,281.31,1.868874360484927e-15,"{'C': 0.426966691550247, 'H': 0.07166471152820732, 'N': 0.04979204436386904, 'O': 0.2274928015356724, 'P': 0.11010628843624472, 'S': 0.11398457218015712}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '9afbd8e4-f6cd-5818-843f-468295d8a8a5')",Chlorpyrifos methyl,"('air',)",kilogram,Chlorpyrifos methyl,C7H7Cl3NO3PS,322.5,1.6301799886760147e-15,"{'C': 0.26070387596899225, 'H': 0.02187906976744186, 'Cl': 0.32979534883720935, 'N': 0.04343255813953488, 'O': 0.1488279069767442, 'P': 0.09604341085271317, 'S': 0.09942635658914728}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '4f5a026f-7d9c-5d10-85b8-9e01b648bac2')",Chlorpyrifos,"('air',)",kilogram,Chlorpyrifos,C9H11Cl3NO3PS,350.6,1.4995238058985018e-15,"{'C': 0.30832572732458635, 'H': 0.03162578436965203, 'Cl': 0.30336280661722764, 'N': 0.03995151169423845, 'O': 0.13689960068454077, 'P': 0.08834569309754706, 'S': 0.09145750142612663}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '7acaeabf-510d-5a04-812f-a3c2a8387e13')",Piperophos,"('air', 'non-urban air or from high stacks')",kilogram,Piperophos,C14H28NO3PS2,353.5,1.4872221961754309e-15,"{'C': 0.47568316831683166, 'H': 0.07984158415841584, 'N': 0.039623762376237624, 'O': 0.13577652050919378, 'P': 0.08762093352192363, 'S': 0.1814144271570014}",1.0,dissipation
"('ecoinvent-3.12-biosphere', 'c495230c-cfe7-518a-82b9-cd492227143d')",Cupric hydroxide,"('water', 'surface water')",kilogram,Cupric hydroxide,CuH2O2,97.56,8.01974055556647e-15,"{'Cu': 0.6513530135301353, 'H': 0.020664206642066422, 'O': 0.3279827798277983}",1.0,dissipation
"('ecoinvent-3.12-biosphere', 'b3ebdcc3-c588-4997-95d2-9785b26b34e1')",Lead II,"('water', 'surface water')",kilogram,Lead,Pb,207.0,1.1855254708054448e-13,{'Pb': 1.0},1.0,dissipation
"('ecoinvent-3.12-biosphere', 'd2d93101-7555-4c77-b4b8-ddac7f6eba50')",Glyphosate,"('water',)",kilogram,Glyphosate,C3H8NO5P,169.07,3.1095584453067654e-15,"{'C': 0.21312474123144262, 'H': 0.04769622050038446, 'N': 0.08284734133790737, 'O': 0.4731472171289999, 'P': 0.1832022239309162}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '77887584-ddca-4920-952c-3609730e0c13')",Zinc II,"('soil',)",kilogram,Zinc,Zn,65.4,1.0836576745711442e-13,{'Zn': 1.0},1.0,dissipation
"('ecoinvent-3.12-biosphere', '37d92187-5100-5795-ae8b-0ffb665bf491')",Dichlorvos,"('air',)",kilogram,Dichlorvos,C4H7Cl2O4P,220.97,2.3792055317374065e-15,"{'C': 0.21742317961714258, 'H': 0.03193193646196316, 'Cl': 0.32088518803457483, 'O': 0.28961397474770334, 'P': 0.14017287414581164}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '40ae9492-2b93-57fe-8d01-5c3df50871a0')",Demeton-S-methyl,"('water', 'surface water')",kilogram,Demeton-S-methyl,C6H15O3PS2,230.3,2.2828182646461775e-15,"{'C': 0.31292227529309596, 'H': 0.06565349544072949, 'O': 0.20841076856274424, 'P': 0.13449413808076421, 'S': 0.2784628745115067}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '5dcdd10d-7f46-5e4c-8dea-17479b580dbc')",Aspon,"('soil', 'agricultural')",kilogram,Aspon,C12H28O5P2S2,378.4,2.7787158897886617e-15,"{'C': 0.38089852008456665, 'H': 0.0745877378435518, 'O': 0.21140327695560257, 'P': 0.16371035940803383, 'S': 0.1694767441860465}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '5df5cb9f-812c-4ce8-ab1c-df6ab4d31900')",Antimony ion,"('water', 'ground-')",kilogram,Antimony,Sb,121.76,2.1834077210692158e-11,{'Sb': 1.0},1.0,dissipation
"('ecoinvent-3.12-biosphere', '62578a0a-174d-5b4f-ab52-56632602424b')",Fentin chloride,"('soil', 'forestry')",kilogram,Fentin chloride,C18H15ClSn,385.5,4.085895183804517e-14,"{'C': 0.5608249027237353, 'H': 0.039221789883268486, 'Cl': 0.09196627756160831, 'Sn': 0.3079377431906615}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '97e498ec-f323-4ec6-bcc0-d8a4c853bae3')",Aluminium III,"('water', 'surface water')",kilogram,Aluminium,Al,26.981538,6.422536676269254e-14,{'Al': 1.0},1.0,dissipation
"('ecoinvent-3.12-biosphere', '7812aaaa-7112-56e6-9bd7-b407ef4c766d')",Oxydisulfoton,"('air',)",kilogram,Oxydisulfoton,C8H19O3PS3,290.4,1.810375503953219e-15,"{'C': 0.33088154269972453, 'H': 0.0659504132231405, 'O': 0.16527892561983473, 'P': 0.10665977961432507, 'S': 0.33125}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '8f9e5000-0dfd-51b3-84b7-2872df0223ec')",Glufosinate,"('soil',)",kilogram,Glufosinate,C5H12NO4P,181.13,2.9025177847292816e-15,"{'C': 0.3315574449290564, 'H': 0.06678076519626788, 'N': 0.07733119858665047, 'O': 0.3533152984044609, 'P': 0.1710042510903771}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '3762fc03-cc84-5e04-abaa-ca405b6b9a3a')",Phenthoate,"('soil', 'forestry')",kilogram,Phenthoate,C12H17O4PS2,320.4,1.6408646889763257e-15,"{'C': 0.44985018726591763, 'H': 0.053483146067415735, 'O': 0.19973782771535584, 'P': 0.0966729088639201, 'S': 0.20015605493133584}",1.0,dissipation
"('ecoinvent-3.12-biosphere', 'c89a0749-40a5-4c9c-8770-c4295ea34977')",Phosphorus,"('soil', 'agricultural')",kilogram,Phosphorus,P,30.973762,1.6973366253890836e-14,{'P': 1.0},1.0,dissipation
"('ecoinvent-3.12-biosphere', '544531bb-c366-50f5-b7ce-3576de401894')",Prothiofos,"('soil',)",kilogram,Prothiofos,C11H15Cl2O2PS2,345.2,1.5229810149131367e-15,"{'C': 0.38273754345307065, 'H': 0.043800695249130946, 'Cl': 0.20540556199304752, 'O': 0.09269409038238703, 'P': 0.08972769409038239, 'S': 0.18577636152954807}",1.0,dissipation
"('ecoinvent-3.12-biosphere', 'c34b7d39-1ab2-512f-8c5d-c5c8aa5eff2d')",Mancozeb,"('soil', 'forestry')",kilogram,Mancozeb,C8H12MnN4S8Zn,541.1,1.9677855459297162e-14,"{'C': 0.1775790057290704, 'H': 0.022354463130659766, 'Mn': 0.10153021622620588, 'N': 0.10354463130659766, 'S': 0.47407133616706704, 'Zn': 0.12082794307891331}",1.0,dissipation
"('ecoinvent-3.12-biosphere', 'd9c23a8d-e7bf-4f70-8d22-b9ad8a653204')",Chromium III,"('water', 'ground-, long-term')",kilogram,Chromium,Cr,51.996,3.1278613038877847e-13,{'Cr': 1.0},1.0,dissipation
"('ecoinvent-3.12-biosphere', '64b54576-665d-5cdb-a3cf-ef8f6519ac8b')",Formothion,"('water', 'surface water')",kilogram,Formothion,C6H12NO4PS2,257.3,2.04326873823558e-15,"{'C': 0.2800855033035367, 'H': 0.047011270890011655, 'N': 0.05443839875631558, 'O': 0.24872133696074622, 'P': 0.12038087835211815, 'S': 0.2492421298095608}",1.0,dissipation
